project	file	line	pattern	type	member	chars_saved	before	after
scala3-library	scala/collection/immutable/ArraySeq.scala	87	P1	ArraySeq	unsafeWrapArray	9	override def prepended[B >: A](elem: B): ArraySeq[B] =	override def prepended[B >: A](elem: B): ArraySeq[B] =
scala3-library	scala/collection/immutable/ArraySeq.scala	90	P1	ArraySeq	unsafeWrapArray	9	override def appended[B >: A](elem: B): ArraySeq[B] =	override def appended[B >: A](elem: B): ArraySeq[B] =
scala3-library	scala/collection/immutable/ArraySeq.scala	250	P1	ArraySeq	unsafeWrapArray	9	override def tail: ArraySeq[A] = ArraySeq.unsafeWrapArray(new ArrayOps(unsafeArray).tail).asInstanceOf[ArraySeq[A]]	override def tail: ArraySeq[A] = .unsafeWrapArray(new ArrayOps(unsafeArray).tail).asInstanceOf[ArraySeq[A]]
scala3-library	scala/collection/immutable/ArraySeq.scala	252	P1	ArraySeq	unsafeWrapArray	9	override def reverse: ArraySeq[A] = ArraySeq.unsafeWrapArray(new ArrayOps(unsafeArray).reverse).asInstanceOf[ArraySeq[A]]	override def reverse: ArraySeq[A] = .unsafeWrapArray(new ArrayOps(unsafeArray).reverse).asInstanceOf[ArraySeq[A]]
scala3-library	scala/collection/immutable/ArraySeq.scala	264	P1	Int	MaxValue	4	override protected final def applyPreferredMaxLength: Int = Int.MaxValue	override protected final def applyPreferredMaxLength: Int = .MaxValue
scala3-library	scala/collection/immutable/TreeMap.scala	111	P5	StepperShape	IntShape	13	case StepperShape.IntShape    => IntBinaryTreeStepper.from[T]   (size, tree, _.left, _.right, _.key.asInstanceOf[Int])	case .IntShape    => IntBinaryTreeStepper.from[T]   (size, tree, _.left, _.right, _.key.asInstanceOf[Int])
scala3-library	scala/collection/immutable/TreeMap.scala	112	P5	StepperShape	LongShape	13	case StepperShape.LongShape   => LongBinaryTreeStepper.from[T]  (size, tree, _.left, _.right, _.key.asInstanceOf[Long])	case .LongShape   => LongBinaryTreeStepper.from[T]  (size, tree, _.left, _.right, _.key.asInstanceOf[Long])
scala3-library	scala/collection/immutable/TreeMap.scala	113	P5	StepperShape	DoubleShape	13	case StepperShape.DoubleShape => DoubleBinaryTreeStepper.from[T](size, tree, _.left, _.right, _.key.asInstanceOf[Double])	case .DoubleShape => DoubleBinaryTreeStepper.from[T](size, tree, _.left, _.right, _.key.asInstanceOf[Double])
scala3-library	scala/collection/immutable/TreeMap.scala	123	P5	StepperShape	IntShape	13	case StepperShape.IntShape    => IntBinaryTreeStepper.from[T]    (size, tree, _.left, _.right, _.value.asInstanceOf[Int])	case .IntShape    => IntBinaryTreeStepper.from[T]    (size, tree, _.left, _.right, _.value.asInstanceOf[Int])
scala3-library	scala/collection/immutable/TreeMap.scala	124	P5	StepperShape	LongShape	13	case StepperShape.LongShape   => LongBinaryTreeStepper.from[T]   (size, tree, _.left, _.right, _.value.asInstanceOf[Long])	case .LongShape   => LongBinaryTreeStepper.from[T]   (size, tree, _.left, _.right, _.value.asInstanceOf[Long])
scala3-library	scala/collection/immutable/TreeMap.scala	125	P5	StepperShape	DoubleShape	13	case StepperShape.DoubleShape => DoubleBinaryTreeStepper.from[T] (size, tree, _.left, _.right, _.value.asInstanceOf[Double])	case .DoubleShape => DoubleBinaryTreeStepper.from[T] (size, tree, _.left, _.right, _.value.asInstanceOf[Double])
scala3-library	scala/collection/immutable/Set.scala	147	P1	View	empty	5	override def view: View[Any] = View.empty	override def view: View[Any] = .empty
scala3-library	scala/collection/immutable/Set.scala	151	P1	Iterator	empty	9	def iterator: Iterator[Any] = Iterator.empty	def iterator: Iterator[Any] = .empty
scala3-library	scala/collection/immutable/Set.scala	193	P1	Iterator	single	9	def iterator: Iterator[A] = Iterator.single(elem1)	def iterator: Iterator[A] = .single(elem1)
scala3-library	scala/collection/immutable/Set.scala	204	P1	Set	empty	4	override def tail: Set[A] = Set.empty	override def tail: Set[A] = .empty
scala3-library	scala/collection/immutable/Set.scala	385	P1	Set	empty	4	private var elems: Set[A] = Set.empty	private var elems: Set[A] = .empty
scala3-library	scala/collection/immutable/IntMap.scala	50	P1	IntMap	Nil	7	def empty[T] : IntMap[T]  = IntMap.Nil	def empty[T] : IntMap[T]  = .Nil
scala3-library	scala/collection/immutable/IntMap.scala	52	P1	IntMap	Tip	7	def singleton[T](key: Int, value: T): IntMap[T] = IntMap.Tip(key, value)	def singleton[T](key: Int, value: T): IntMap[T] = .Tip(key, value)
scala3-library	scala/collection/immutable/IntMap.scala	199	P1	IntMap	Nil	7	override def empty: IntMap[T] = IntMap.Nil	override def empty: IntMap[T] = .Nil
scala3-library	scala/collection/immutable/WrappedString.scala	44	P1	WrappedString	fromSpecific	14	override protected def fromSpecific(coll: scala.collection.IterableOnce[Char]^): WrappedString = WrappedString.fromSpecific(coll)	override protected def fromSpecific(coll: scala.collection.IterableOnce[Char]^): WrappedString = .fromSpecific(coll)
scala3-library	scala/collection/immutable/WrappedString.scala	46	P1	WrappedString	empty	14	override def empty: WrappedString = WrappedString.empty	override def empty: WrappedString = .empty
scala3-library	scala/collection/immutable/WrappedString.scala	116	P1	Int	MaxValue	4	override protected final def applyPreferredMaxLength: Int = Int.MaxValue	override protected final def applyPreferredMaxLength: Int = .MaxValue
scala3-library	scala/collection/immutable/Vector.scala	403	P1	Vector	from	7	override protected def prependedAll0[B >: Nothing](prefix: collection.IterableOnce[B]^, k: Int): Vector[B] =	override protected def prependedAll0[B >: Nothing](prefix: collection.IterableOnce[B]^, k: Int): Vector[B] =
scala3-library	scala/collection/immutable/Vector.scala	406	P1	Vector	from	7	override protected def appendedAll0[B >: Nothing](suffix: collection.IterableOnce[B]^, k: Int): Vector[B] =	override protected def appendedAll0[B >: Nothing](suffix: collection.IterableOnce[B]^, k: Int): Vector[B] =
scala3-library	scala/collection/immutable/Vector.scala	297	P5	StepperShape	IntShape	13	case StepperShape.IntShape    => new IntVectorStepper(iterator.asInstanceOf[NewVectorIterator[Int]])	case .IntShape    => new IntVectorStepper(iterator.asInstanceOf[NewVectorIterator[Int]])
scala3-library	scala/collection/immutable/Vector.scala	298	P5	StepperShape	LongShape	13	case StepperShape.LongShape   => new LongVectorStepper(iterator.asInstanceOf[NewVectorIterator[Long]])	case .LongShape   => new LongVectorStepper(iterator.asInstanceOf[NewVectorIterator[Long]])
scala3-library	scala/collection/immutable/Vector.scala	299	P5	StepperShape	DoubleShape	13	case StepperShape.DoubleShape => new DoubleVectorStepper(iterator.asInstanceOf[NewVectorIterator[Double]])	case .DoubleShape => new DoubleVectorStepper(iterator.asInstanceOf[NewVectorIterator[Double]])
scala3-library	scala/collection/immutable/ListMap.scala	98	P1	ListMap	this	8	var curr: ListMap[K, V] = ListMap.this	var curr: ListMap[K, V] = .this
scala3-library	scala/collection/immutable/ListMap.scala	299	P1	ListMap	empty	8	private var underlying: ListMap[K, V] = ListMap.empty	private var underlying: ListMap[K, V] = .empty
scala3-library	scala/collection/immutable/HashSet.scala	69	P5	StepperShape	IntShape	13	case StepperShape.IntShape    => IntChampStepper.from[   SetNode[A]](size, rootNode, (node, i) => node.getPayload(i).asInstanceOf[Int])	case .IntShape    => IntChampStepper.from[   SetNode[A]](size, rootNode, (node, i) => node.getPayload(i).asInstanceOf[Int])
scala3-library	scala/collection/immutable/HashSet.scala	70	P5	StepperShape	LongShape	13	case StepperShape.LongShape   => LongChampStepper.from[  SetNode[A]](size, rootNode, (node, i) => node.getPayload(i).asInstanceOf[Long])	case .LongShape   => LongChampStepper.from[  SetNode[A]](size, rootNode, (node, i) => node.getPayload(i).asInstanceOf[Long])
scala3-library	scala/collection/immutable/HashSet.scala	71	P5	StepperShape	DoubleShape	13	case StepperShape.DoubleShape => DoubleChampStepper.from[SetNode[A]](size, rootNode, (node, i) => node.getPayload(i).asInstanceOf[Double])	case .DoubleShape => DoubleChampStepper.from[SetNode[A]](size, rootNode, (node, i) => node.getPayload(i).asInstanceOf[Double])
scala3-library	scala/collection/immutable/List.scala	670	P1	Iterator	empty	9	override def iterator: Iterator[Nothing] = Iterator.empty	override def iterator: Iterator[Nothing] = .empty
scala3-library	scala/collection/immutable/ListSet.scala	102	P1	ListSet	this	8	override protected def next: ListSet[A] = ListSet.this	override protected def next: ListSet[A] = .this
scala3-library	scala/collection/immutable/Stream.scala	175	P1	Stream	cons	7	override final def prepended[B >: A](elem: B): Stream[B] = Stream.cons(elem, coll)	override final def prepended[B >: A](elem: B): Stream[B] = .cons(elem, coll)
scala3-library	scala/collection/immutable/BitSet.scala	49	P1	BitSet	fromBitMaskNoCopy	7	protected[collection] def fromBitMaskNoCopy(elems: Array[Long]): BitSet = BitSet.fromBitMaskNoCopy(elems)	protected[collection] def fromBitMaskNoCopy(elems: Array[Long]): BitSet = .fromBitMaskNoCopy(elems)
scala3-library	scala/collection/immutable/HashMap.scala	108	P5	StepperShape	IntShape	13	case StepperShape.IntShape    => IntChampStepper.from[   MapNode[K, V]](size, rootNode, (node, i) => node.getKey(i).asInstanceOf[Int])	case .IntShape    => IntChampStepper.from[   MapNode[K, V]](size, rootNode, (node, i) => node.getKey(i).asInstanceOf[Int])
scala3-library	scala/collection/immutable/HashMap.scala	109	P5	StepperShape	LongShape	13	case StepperShape.LongShape   => LongChampStepper.from[  MapNode[K, V]](size, rootNode, (node, i) => node.getKey(i).asInstanceOf[Long])	case .LongShape   => LongChampStepper.from[  MapNode[K, V]](size, rootNode, (node, i) => node.getKey(i).asInstanceOf[Long])
scala3-library	scala/collection/immutable/HashMap.scala	110	P5	StepperShape	DoubleShape	13	case StepperShape.DoubleShape => DoubleChampStepper.from[MapNode[K, V]](size, rootNode, (node, i) => node.getKey(i).asInstanceOf[Double])	case .DoubleShape => DoubleChampStepper.from[MapNode[K, V]](size, rootNode, (node, i) => node.getKey(i).asInstanceOf[Double])
scala3-library	scala/collection/immutable/HashMap.scala	119	P5	StepperShape	IntShape	13	case StepperShape.IntShape    => IntChampStepper.from[   MapNode[K, V]](size, rootNode, (node, i) => node.getValue(i).asInstanceOf[Int])	case .IntShape    => IntChampStepper.from[   MapNode[K, V]](size, rootNode, (node, i) => node.getValue(i).asInstanceOf[Int])
scala3-library	scala/collection/immutable/HashMap.scala	120	P5	StepperShape	LongShape	13	case StepperShape.LongShape   => LongChampStepper.from[  MapNode[K, V]](size, rootNode, (node, i) => node.getValue(i).asInstanceOf[Long])	case .LongShape   => LongChampStepper.from[  MapNode[K, V]](size, rootNode, (node, i) => node.getValue(i).asInstanceOf[Long])
scala3-library	scala/collection/immutable/HashMap.scala	121	P5	StepperShape	DoubleShape	13	case StepperShape.DoubleShape => DoubleChampStepper.from[MapNode[K, V]](size, rootNode, (node, i) => node.getValue(i).asInstanceOf[Double])	case .DoubleShape => DoubleChampStepper.from[MapNode[K, V]](size, rootNode, (node, i) => node.getValue(i).asInstanceOf[Double])
scala3-library	scala/collection/immutable/Range.scala	524	P1	Int	MaxValue	4	override protected final def applyPreferredMaxLength: Int = Int.MaxValue	override protected final def applyPreferredMaxLength: Int = .MaxValue
scala3-library	scala/runtime/LazyVals.scala	38	P1	Array	tabulate	6	private val monitors: Array[Object] =	private val monitors: Array[Object] =
scala3-library	scala/runtime/Tuples.scala	671	P1	Iterator	single	9	def consIterator(head: Any, tail: Tuple): Iterator[Any] =	def consIterator(head: Any, tail: Tuple): Iterator[Any] =
scala3-library	scala/reflect/ClassManifestDeprecatedApis.scala	186	P1	Manifest	singleType	9	def singleType[T <: AnyRef](value: AnyRef): Manifest[T] = Manifest.singleType(value)	def singleType[T <: AnyRef](value: AnyRef): Manifest[T] = .singleType(value)
scala3-library	scala/concurrent/ExecutionContext.scala	242	P1	ExecutionContext	global	17	implicit final def global: ExecutionContext = ExecutionContext.global	implicit final def global: ExecutionContext = .global
scala3-library	scala/concurrent/duration/DurationConversions.scala	94	P1	Deadline	now	9	def convert(d: FiniteDuration): Deadline = Deadline.now + d	def convert(d: FiniteDuration): Deadline = .now + d
scala3-library	scala/concurrent/duration/Duration.scala	196	P1	Double	NaN	7	def toUnit(unit: TimeUnit): Double = Double.NaN	def toUnit(unit: TimeUnit): Double = .NaN
scala3-library	scala/concurrent/duration/Duration.scala	253	P1	Double	PositiveInfinity	7	def toUnit(unit: TimeUnit): Double = Double.PositiveInfinity	def toUnit(unit: TimeUnit): Double = .PositiveInfinity
scala3-library	scala/concurrent/duration/Duration.scala	265	P1	Double	NegativeInfinity	7	def toUnit(unit: TimeUnit): Double = Double.NegativeInfinity	def toUnit(unit: TimeUnit): Double = .NegativeInfinity
scala3-library	scala/concurrent/duration/Duration.scala	637	P1	Deadline	now	9	def fromNow: Deadline = Deadline.now + this	def fromNow: Deadline = .now + this
scala3-library	scala/math/BigDecimal.scala	33	P1	MathContext	DECIMAL128	12	val defaultMathContext: MathContext = MathContext.DECIMAL128	val defaultMathContext: MathContext = .DECIMAL128
scala3-library	scala/quoted/ExprMap.scala	133	P1	CaseDef	copy	8	def transformCaseDef(tree: CaseDef, tpe: TypeRepr)(owner: Symbol): CaseDef =	def transformCaseDef(tree: CaseDef, tpe: TypeRepr)(owner: Symbol): CaseDef =
scala3-library	scala/quoted/ExprMap.scala	136	P1	TypeCaseDef	copy	12	def transformTypeCaseDef(tree: TypeCaseDef)(owner: Symbol): TypeCaseDef =	def transformTypeCaseDef(tree: TypeCaseDef)(owner: Symbol): TypeCaseDef =
scala3-library	scala/jdk/LongAccumulator.scala	308	P1	LongAccumulator	fromSpecific	16	override protected def fromSpecific(coll: IterableOnce[Long]): LongAccumulator = LongAccumulator.fromSpecific(coll)	override protected def fromSpecific(coll: IterableOnce[Long]): LongAccumulator = .fromSpecific(coll)
scala3-library	scala/jdk/LongAccumulator.scala	309	P1	LongAccumulator	newBuilder	16	override protected def newSpecificBuilder: LongAccumulator = LongAccumulator.newBuilder	override protected def newSpecificBuilder: LongAccumulator = .newBuilder
scala3-library	scala/jdk/LongAccumulator.scala	312	P1	LongAccumulator	empty	16	override def empty: LongAccumulator = LongAccumulator.empty	override def empty: LongAccumulator = .empty
scala3-library	scala/jdk/Accumulator.scala	434	P1	DoubleAccumulator	empty	18	def empty: DoubleAccumulator = DoubleAccumulator.empty	def empty: DoubleAccumulator = .empty
scala3-library	scala/jdk/Accumulator.scala	439	P1	IntAccumulator	empty	15	def empty: IntAccumulator = IntAccumulator.empty	def empty: IntAccumulator = .empty
scala3-library	scala/jdk/Accumulator.scala	444	P1	LongAccumulator	empty	16	def empty: LongAccumulator = LongAccumulator.empty	def empty: LongAccumulator = .empty
scala3-library	scala/jdk/Accumulator.scala	457	P1	AnyAccumulator	empty	15	def empty: AnyAccumulator[AnyRef] = AnyAccumulator.empty[AnyRef]	def empty: AnyAccumulator[AnyRef] = .empty[AnyRef]
scala3-library	scala/jdk/IntAccumulator.scala	313	P1	IntAccumulator	fromSpecific	15	override protected def fromSpecific(coll: IterableOnce[Int]): IntAccumulator = IntAccumulator.fromSpecific(coll)	override protected def fromSpecific(coll: IterableOnce[Int]): IntAccumulator = .fromSpecific(coll)
scala3-library	scala/jdk/IntAccumulator.scala	314	P1	IntAccumulator	newBuilder	15	override protected def newSpecificBuilder: IntAccumulator = IntAccumulator.newBuilder	override protected def newSpecificBuilder: IntAccumulator = .newBuilder
scala3-library	scala/jdk/IntAccumulator.scala	317	P1	IntAccumulator	empty	15	override def empty: IntAccumulator = IntAccumulator.empty	override def empty: IntAccumulator = .empty
scala3-library	scala/jdk/DoubleAccumulator.scala	307	P1	DoubleAccumulator	fromSpecific	18	override protected def fromSpecific(coll: IterableOnce[Double]): DoubleAccumulator = DoubleAccumulator.fromSpecific(coll)	override protected def fromSpecific(coll: IterableOnce[Double]): DoubleAccumulator = .fromSpecific(coll)
scala3-library	scala/jdk/DoubleAccumulator.scala	308	P1	DoubleAccumulator	newBuilder	18	override protected def newSpecificBuilder: DoubleAccumulator = DoubleAccumulator.newBuilder	override protected def newSpecificBuilder: DoubleAccumulator = .newBuilder
scala3-library	scala/jdk/DoubleAccumulator.scala	311	P1	DoubleAccumulator	empty	18	override def empty: DoubleAccumulator = DoubleAccumulator.empty	override def empty: DoubleAccumulator = .empty
scala3-library	scala/sys/package.scala	51	P1	Runtime	getRuntime	8	def runtime: Runtime = Runtime.getRuntime	def runtime: Runtime = .getRuntime
scala3-library	scala/sys/package.scala	70	P1	Map	from	4	def env: Map[String, String] = Map.from(System.getenv().asScala).withDefault { v =>	def env: Map[String, String] = .from(System.getenv().asScala).withDefault { v =>
scala3-library	scala/sys/SystemProperties.scala	92	P1	BooleanProp	keyExists	12	lazy val headless: BooleanProp            = BooleanProp.keyExists(HeadlessKey)	lazy val headless: BooleanProp            = .keyExists(HeadlessKey)
scala3-library	scala/sys/SystemProperties.scala	93	P1	BooleanProp	keyExists	12	lazy val preferIPv4Stack: BooleanProp     = BooleanProp.keyExists(PreferIPv4StackKey)	lazy val preferIPv4Stack: BooleanProp     = .keyExists(PreferIPv4StackKey)
scala3-library	scala/sys/SystemProperties.scala	94	P1	BooleanProp	keyExists	12	lazy val preferIPv6Addresses: BooleanProp = BooleanProp.keyExists(PreferIPv6AddressesKey)	lazy val preferIPv6Addresses: BooleanProp = .keyExists(PreferIPv6AddressesKey)
scala3-library	scala/sys/SystemProperties.scala	95	P1	BooleanProp	valueIsTrue	12	lazy val noTraceSuppression: BooleanProp  = BooleanProp.valueIsTrue(NoTraceSuppressionKey)	lazy val noTraceSuppression: BooleanProp  = .valueIsTrue(NoTraceSuppressionKey)
scala3-presentation-compiler	main/dotty/tools/pc/PcInlayHintsProvider.scala	45	P1	SourceFile	virtual	11	val source: SourceFile =	val source: SourceFile =
scala3-presentation-compiler	main/dotty/tools/pc/DiagnosticProvider.scala	25	P1	Option	when	7	private def toLsp(diag: Diagnostic)(using Context): Option[lsp4j.Diagnostic] =	private def toLsp(diag: Diagnostic)(using Context): Option[lsp4j.Diagnostic] =
scala3-presentation-compiler	main/dotty/tools/pc/IndexedContext.scala	96	P1	List	empty	5	def scopeSymbols: List[Symbol] = List.empty	def scopeSymbols: List[Symbol] = .empty
scala3-presentation-compiler	main/dotty/tools/pc/CompilerSearchVisitor.scala	22	P1	Logger	getLogger	7	val logger: Logger = Logger.getLogger(classOf[CompilerSearchVisitor].getName()).nn	val logger: Logger = .getLogger(classOf[CompilerSearchVisitor].getName()).nn
scala3-presentation-compiler	main/dotty/tools/pc/RawScalaPresentationCompiler.scala	46	P2	ReportLevel	Info	12	folderPath: Option[Path] = None,	folderPath: Option[Path] = None,
scala3-presentation-compiler	main/dotty/tools/pc/RawScalaPresentationCompiler.scala	50	P2	SemanticdbFileManager	EMPTY	22	sourcePath: ju.function.Supplier[ju.List[Path]] = () => Nil.asJava,	sourcePath: ju.function.Supplier[ju.List[Path]] = () => Nil.asJava,
scala3-presentation-compiler	main/dotty/tools/pc/ScalaPresentationCompiler.scala	185	P1	CompletableFuture	completedFuture	18	override def getTasty(	override def getTasty(
scala3-presentation-compiler	main/dotty/tools/pc/ScalaPresentationCompiler.scala	52	P2	ReportLevel	Info	12	folderPath: Option[Path] = None,	folderPath: Option[Path] = None,
scala3-presentation-compiler	main/dotty/tools/pc/ScalaPresentationCompiler.scala	56	P2	SemanticdbFileManager	EMPTY	22	sourcePath: ju.function.Supplier[ju.List[Path]] = () => Nil.asJava,	sourcePath: ju.function.Supplier[ju.List[Path]] = () => Nil.asJava,
scala3-presentation-compiler	main/dotty/tools/pc/ScalaPresentationCompiler.scala	277	P4	Optional	empty	9	Optional.empty(),	.empty(),
scala3-presentation-compiler	main/dotty/tools/pc/AutoImports.scala	157	P5	SymbolIdent	Direct	12	case SymbolIdent.Direct(_) => None	case .Direct(_) => None
scala3-presentation-compiler	main/dotty/tools/pc/WithCompilationUnit.scala	27	P1	SourceFile	virtual	11	val source: SourceFile =	val source: SourceFile =
scala3-presentation-compiler	main/dotty/tools/pc/completions/Completions.scala	757	P5	CompletionValue	ExtraMethod	16	case CompletionValue.ExtraMethod(owner, extraMethod) =>	case .ExtraMethod(owner, extraMethod) =>
scala3-presentation-compiler	main/dotty/tools/pc/completions/Completions.scala	1019	P5	CompletionValue	ExtraMethod	16	case CompletionValue.ExtraMethod(_, _: CompletionValue.Compiler) => 1	case .ExtraMethod(_, _: CompletionValue.Compiler) => 1
scala3-presentation-compiler	main/dotty/tools/pc/completions/Completions.scala	1053	P5	CompletionValue	ExtraMethod	16	case CompletionValue.ExtraMethod(_, _: CompletionValue.Workspace) => 5	case .ExtraMethod(_, _: CompletionValue.Workspace) => 5
scala3-presentation-compiler	main/dotty/tools/pc/completions/CompletionProvider.scala	220	P5	CompletionValue	ExtraMethod	16	case CompletionValue.ExtraMethod(_, underlying) => underlying	case .ExtraMethod(_, underlying) => underlying
scala3-presentation-compiler	main/dotty/tools/pc/completions/CompletionValue.scala	43	P1	CompletionAffix	empty	16	def snippetAffix: CompletionAffix = CompletionAffix.empty	def snippetAffix: CompletionAffix = .empty
scala3-presentation-compiler	main/dotty/tools/pc/completions/CompletionValue.scala	201	P1	CompletionItemKind	Method	19	override def completionItemKind(using Context): CompletionItemKind =	override def completionItemKind(using Context): CompletionItemKind =
scala3-presentation-compiler	main/dotty/tools/pc/completions/CompletionValue.scala	214	P1	CompletionItemKind	Method	19	override def completionItemKind(using Context): CompletionItemKind =	override def completionItemKind(using Context): CompletionItemKind =
scala3-presentation-compiler	main/dotty/tools/pc/completions/CompletionValue.scala	239	P1	CompletionItemKind	Method	19	override def completionItemKind(using Context): CompletionItemKind =	override def completionItemKind(using Context): CompletionItemKind =
scala3-presentation-compiler	main/dotty/tools/pc/completions/CompletionValue.scala	251	P1	CompletionItemKind	Field	19	override def completionItemKind(using Context): CompletionItemKind =	override def completionItemKind(using Context): CompletionItemKind =
scala3-presentation-compiler	main/dotty/tools/pc/completions/CompletionValue.scala	263	P1	CompletionItemKind	Enum	19	override def completionItemKind(using Context): CompletionItemKind =	override def completionItemKind(using Context): CompletionItemKind =
scala3-presentation-compiler	main/dotty/tools/pc/completions/CompletionValue.scala	271	P1	CompletionItemKind	Keyword	19	override def completionItemKind(using Context): CompletionItemKind =	override def completionItemKind(using Context): CompletionItemKind =
scala3-presentation-compiler	main/dotty/tools/pc/completions/CompletionValue.scala	282	P1	CompletionItemKind	File	19	override def completionItemKind(using Context): CompletionItemKind =	override def completionItemKind(using Context): CompletionItemKind =
scala3-presentation-compiler	main/dotty/tools/pc/completions/CompletionValue.scala	293	P1	CompletionItemKind	Folder	19	override def completionItemKind(using Context): CompletionItemKind =	override def completionItemKind(using Context): CompletionItemKind =
scala3-presentation-compiler	main/dotty/tools/pc/completions/CompletionValue.scala	323	P1	CompletionItemKind	Enum	19	override def completionItemKind(using Context): CompletionItemKind =	override def completionItemKind(using Context): CompletionItemKind =
scala3-presentation-compiler	main/dotty/tools/pc/completions/CompletionValue.scala	337	P1	CompletionItemKind	Method	19	override def completionItemKind(using Context): CompletionItemKind =	override def completionItemKind(using Context): CompletionItemKind =
scala3-presentation-compiler	main/dotty/tools/pc/completions/CompletionValue.scala	353	P1	CompletionItemKind	Snippet	19	override def completionItemKind(using Context): CompletionItemKind =	override def completionItemKind(using Context): CompletionItemKind =
scala3-presentation-compiler	main/dotty/tools/pc/completions/CompletionValue.scala	366	P1	CompletionItemKind	Constant	19	override def completionItemKind(using Context): CompletionItemKind =	override def completionItemKind(using Context): CompletionItemKind =
scala3-presentation-compiler	main/dotty/tools/pc/printer/ShortenedTypePrinter.scala	45	P2	Map	empty	4	isTextEdit: Boolean = false,	isTextEdit: Boolean = false,
scala3-presentation-compiler	main/dotty/tools/pc/utils/InteractiveEnrichments.scala	246	P2	ContentType	MARKDOWN	12	def symbolDocumentation(symbol: Symbol, contentType: ContentType = ContentType.MARKDOWN)(using	def symbolDocumentation(symbol: Symbol, contentType: ContentType = .MARKDOWN)(using
scala3-tests-pos	i15531.scala	7	P5	EQ	Refl	3	case EQ.Refl() =>	case .Refl() =>
scala3-tests-pos	i16603.scala	16	P5	MyTag	MyDataTag	6	case MyTag.MyDataTag  => a.printIt()	case .MyDataTag  => a.printIt()
scala3-tests-pos	i16603.scala	17	P5	MyTag	MyClassTag	6	case MyTag.MyClassTag => a.sel("hi")	case .MyClassTag => a.sel("hi")
scala3-tests-pos	targetName-infer-result.scala	14	P5	Tree	Bind	5	case Tree.Bind(sym, body) => app(sym :: syms, body)	case .Bind(sym, body) => app(sym :: syms, body)
scala3-tests-pos	targetName-infer-result.scala	23	P5	Tree	Bind	5	case Tree.Bind(sym, body) => app(sym :: syms, body)	case .Bind(sym, body) => app(sym :: syms, body)
scala3-tests-pos	i6127.scala	12	P1	Array	empty	6	val y1: Array[String] = Array.empty	val y1: Array[String] = .empty
scala3-tests-pos	i6127.scala	14	P1	Co	empty	3	val y2: Co[String] = Co.empty	val y2: Co[String] = .empty
scala3-tests-pos	i6127.scala	16	P1	Contra	empty	7	val y3: Contra[String] = Contra.empty	val y3: Contra[String] = .empty
scala3-tests-pos	gadt-all-params.scala	7	P5	Expr	UnitLit	5	case Expr.UnitLit => ()	case .UnitLit => ()
scala3-tests-pos	i6506.scala	2	P1	Tuple	fromArray	6	val t: Tuple = Tuple.fromArray(Array("1", "2", "3"))	val t: Tuple = .fromArray(Array("1", "2", "3"))
scala3-tests-pos	infer1.scala	14	P2	Map	empty	4	testInfer: TestInferrence[T] = TestIntInferrence,	testInfer: TestInferrence[T] = TestIntInferrence,
scala3-tests-pos	i21320a.scala	48	P1	ConfigMonoid	derive	13	implicit val monoid: ConfigMonoid[PublishOptions] = ConfigMonoid.derive	implicit val monoid: ConfigMonoid[PublishOptions] = .derive
scala3-tests-pos	i16451.CanForward.scala	9	P1	CanForward	Yes	11	private def canForward(mbr: Mbr): CanForward = CanForward.Yes	private def canForward(mbr: Mbr): CanForward = .Yes
scala3-tests-pos	i24571.scala	21	P1	MyOption	applyOld	9	val test2: MyOption[Byte] = MyOption.applyOld(2)	val test2: MyOption[Byte] = .applyOld(2)
scala3-tests-pos	i11174minimisation.scala	24	P1	EnumerateNames	derived	15	def shapeNames: EnumerateNames[Shape] = EnumerateNames.derived[Shape]	def shapeNames: EnumerateNames[Shape] = .derived[Shape]
scala3-tests-pos	i12478.scala	8	P5	Foo	Bar	4	case Foo.Bar(fu) =>	case .Bar(fu) =>
scala3-tests-pos	i7477.scala	19	P2	Duration	Inf	9	def await[T](f:Future[T], atMost: Duration = Duration.Inf)(using ec: ExecutionContext):T = ???	def await[T](f:Future[T], atMost: Duration = .Inf)(using ec: ExecutionContext):T = ???
scala3-tests-pos	i15554.scala	8	P5	PingMessage	Ping	12	case PingMessage.Ping(from) => ((), s"Pong from $from")	case .Ping(from) => ((), s"Pong from $from")
scala3-tests-pos	FromString.scala	11	P1	N	plus	2	def add[N: {FromString, Numeric as num}](a: String, b: String): N =	def add[N: {FromString, Numeric as num}](a: String, b: String): N =
scala3-tests-pos	t927.scala	5	P5	Stream	Empty	7	case Stream.Empty => 0	case .Empty => 0
scala3-tests-pos	t927.scala	6	P5	Stream	cons	7	case Stream.cons(hd, tl) => hd + sum(tl)	case .cons(hd, tl) => hd + sum(tl)
scala3-tests-pos	i9482.scala	10	P1	Ref	make	4	val baz: Ref[A] = Ref.make	val baz: Ref[A] = .make
scala3-tests-pos	i13554a.scala	8	P3	StatusCode.Matcher	ServerError	19	case InternalServerError extends StatusCode(500, StatusCode.Matcher.ServerError)	case InternalServerError extends StatusCode(500, .ServerError)
scala3-tests-pos	i14807.scala	8	P5	Foo	One	4	case Foo.One(x)    => s"1 $x"	case .One(x)    => s"1 $x"
scala3-tests-pos	i14807.scala	9	P5	Foo	Two	4	case Foo.Two(x, y) => s"2 $x $y"	case .Two(x, y) => s"2 $x $y"
